1099
0.0296
0.0264
0.0036
-0.0324
0.0253
0.0262
-0.0006
0.0418
0.0013
0.0046
0.0544
-0.0234
0.0726
0.0197
0.0476
-0.0431
0.0658
0.0209
-0.0068
-0.017
0.0881
0.0423
0.0152
-0.0485
0.0062
0.0668
0.0288
0.0133
0.1181
0.0036
0.0466
-0.0034
-0.0089
0.0143
-0.0639
0.097
0.0446
0.0818
-0.0547
-0.2012
-0.1274
0.0133
0.0561
0.025
0.071
-0.0206
-0.0166
-0.1627
0.0412
0.003
-0.1275
-0.0878
-0.0304
-0.0783
0.0624
0.1088
-0.0643
-0.0998
-0.1324
0.139
-0.0662
0.0041
-0.2913
0.0804
-0.0908
-0.1353
-0.0158
0.0546
-0.1121
-0.1796
-0.2051
-0.007
0.3384
0.3706
-0.0294
-0.1317
-0.0588
0.044
0.0125
-0.1524
0.0329
0.3885
0.2143
0.1311
-0.0963
0.1205
-0.1065
-0.0836
0.0997
0.0183
0.126
-0.025
0.0009
-0.0179
-0.0725
0.0264
-0.1096
0.0558
-0.0023
-0.0166
0.0833
0.0036
-0.0345
-0.0194
-0.0368
0.0906
0.0347
0.0593
0.0751
0.0265
0.0263
0.0703
0.0488
0.0456
0.0689
0.0249
0.0099
-0.0814
0.0519
0.024
0.0667
0.0099
0.0098
0.0712
0.0327
0.0021
0.0335
0.0109
-0.0027
-0.0736
-0.0083
-0.0421
0.0891
-0.0486
-0.1361
-0.0961
-0.0831
-0.0424
0.0049
0.0584
-0.2382
0.1451
-0.0383
0.2387
0.0734
-0.0267
0.0081
0.078
-0.0172
0.0419
-0.0596
0.0351
-0.1199
-0.0018
0.068
-0.0531
0.1024
-0.0668
0.1688
-0.0053
-0.0362
0.0303
-0.0241
0.0144
0.0205
0.0022
-0.2195
0.0667
0.0316
0.0219
0.0239
0.0302
-0.0161
0.0069
-0.0417
-0.0143
0.0084
-0.0546
0.0139
0.0583
0.0587
-0.0017
-0.0087
-0.0525
-0.0192
-0.0487
0.0079
-0.0246
-0.0658
-0.0437
0.0594
0.0269
0.0351
0.018
0.0261
0.0682
0.0015
0.0512
0.0713
0.0615
0.0601
0.0081
0.0574
0.0182
-0.0477
0.013
0.024
-0.0115
-0.0591
0.0636
0.0174
0.0037
0.0246
-0.0169
0.0507
0.0549
-0.0149
0.0157
0.0001
0.0016
0.0171
0.0403
0.0201
0.0623
-0.0389
0.078
0.0173
0.0039
-0.0217
0.062
0.0477
0.0389
0.0539
0.012
0.0624
-0.0583
0.0587
0.0423
0.0393
-0.0389
-0.0269
-0.0644
-0.1017
-0.0144
-0.0001
0.0496
0.0125
-0.0108
-0.0167
-0.048
-0.0097
0.0529
0.0414
-0.0174
-0.0054
0.0247
-0.0197
0.03
-0.0393
-0.0438
0.0807
0.0365
0.073
-0.001
-0.0509
0.0025
-0.0297
0.0596
-0.093
0.0326
0.0023
-0.0293
0.0404
-0.0187
-0.0294
0.001
0.0554
0.026
0.0309
0.0314
0.0182
0.0513
0.017
0.0148
0.0126
0.0394
0.0431
-0.0594
0.0136
0.0485
0.0481
-0.0018
0.0276
0.0554
0.057
0.0141
-0.0215
0.0486
-0.0234
-0.0262
0.0694
0.0427
0.007
-0.0253
0.0057
0.0333
0.0145
-0.0262
0.0444
-0.0497
0.032
0.0383
0.0091
-0.0076
-0.0203
-0.0066
0.0594
0.0293
-0.0034
-0.0027
-0.0143
-0.0283
0.0052
-0.0189
0.024
-0.0452
0.002
0.046
0.0283
0.0003
0.0513
0.0167
0.0365
0.0427
0.0309
0.0107
0.0499
-0.0234
0.0639
-0.0167
0.0938
0.0548
0.006
0.0302
-0.0016
0.0311
0.0093
0.0655
0.019
0.0021
-0.0036
-0.0268
0.0703
0.0149
-0.0303
0.0377
0.0664
0.0028
-0.052
0.0348
0.0484
-0.0318
-0.0514
0.0052
0.0036
0.0316
-0.0358
-0.0206
0.0213
0.0426
0.0345
-0.0074
0.0066
-0.0511
-0.0598
-0.0432
0.023
-0.0391
0.0466
-0.0152
0.0327
0.0309
0.0231
0.0293
0.0439
0.0191
0.0466
0.0253
0.0301
0.0515
0.0071
0.0095
0.0028
0.0366
0.0173
-0.0025
0.0317
-0.0139
-0.048
0.0128
0.016
0.0245
-0.0698
0.0117
-0.0163
-0.0171
0.0312
0.0208
-0.0237
0.0301
-0.0599
-0.0071
0.0469
0.0471
0.062
0.0357
0.0289
0.0029
0.024
-0.0308
0.0283
0.0257
-0.0215
0.0257
0.0445
-0.0018
-0.0387
0.0181
-0.0068
-0.0659
-0.0865
-0.0847
0.0628
0.0213
-0.0522
-0.0005
0.1087
0.0101
0.0493
-0.0238
0.0308
0.0451
0.0176
-0.02
-0.0039
0.0507
-0.0157
0.0253
-0.0085
0.0183
0.0224
